Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
350,,Wed Oct 11 22:35:57 EDT 2023,SocialDistance.pl,1697078157921,1476,1476,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
351,,Wed Oct 11 22:35:59 EDT 2023,SocialDistance.pl,1697078159517,2579,2579,(I)20(R)2(I)1(R)1(I)1,88.0,0.0,0.0,0.0,12.0,0.0,12.5,0.0,0.0,0.0,0.0,1.5,11.0,0.0,[]
352,,Wed Oct 11 22:36:02 EDT 2023,SocialDistance.pl,1697078162096,4572,4572,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
353,,Wed Oct 11 22:36:07 EDT 2023,SocialDistance.pl,1697078167734,29786,0,(I)9(R)3(I)6(F)4,68.18181818181817,0.0,0.0,18.181818181818183,13.636363636363635,0.0,0.7586206896551724,0.0,0.0,0.13793103448275862,0.0,0.10344827586206896,0.5172413793103449,0.0,[]
354,,Wed Oct 11 22:36:38 EDT 2023,SocialDistance.pl,1697078198035,33142,0,(F)2(I)1(F)4(I)1(F)2(I)1(F)5,18.75,0.0,0.0,81.25,0.0,0.0,0.48484848484848486,0.0,0.0,0.3939393939393939,0.0,0.0,0.09090909090909091,0.0,[]
355,,Wed Oct 11 22:37:12 EDT 2023,SocialDistance.pl,1697078232163,27038,0,(F)5(I)1(F)3(I)1(F)1(I)1(D)2,21.428571428571427,14.285714285714285,0.0,64.28571428571429,0.0,0.0,0.5185185185185185,0.0,0.07407407407407407,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,[]
356,,Wed Oct 11 22:37:39 EDT 2023,SocialDistance.pl,1697078259602,30346,0,(I)1(F)1,50.0,0.0,0.0,50.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,[]
357,,Wed Dec 31 19:00:00 EST 1969,SocialDistance.pl,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
358,,Wed Oct 11 22:38:10 EDT 2023,SocialDistance.pl,1697078290568,72745,0,(F)1(I)4,80.0,0.0,0.0,20.0,0.0,0.0,0.06944444444444445,0.0,0.0,0.013888888888888888,0.0,0.0,0.05555555555555555,0.0,[]
359,,Wed Oct 11 22:39:46 EDT 2023,SocialDistance.pl,1697078386287,74312,0,(F)10(I)15,60.0,0.0,0.0,40.0,0.0,0.0,0.33783783783783783,0.0,0.0,0.13513513513513514,0.0,0.0,0.20270270270270271,0.0,[]
360,,Wed Oct 11 22:41:00 EDT 2023,SocialDistance.pl,1697078460599,183331,0,(I)12(F)2(I)11,92.0,0.0,0.0,8.0,0.0,0.0,0.1366120218579235,0.0,0.0,0.01092896174863388,0.0,0.0,0.12568306010928962,0.0,[]
361,,Wed Oct 11 22:44:03 EDT 2023,SocialDistance.pl,1697078643930,13747,0,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,0.0,[]
362,,Wed Oct 11 22:44:17 EDT 2023,SocialDistance.pl,1697078657877,34123,0,(F)2(I)6(D)2(F)4,42.857142857142854,14.285714285714285,0.0,42.857142857142854,0.0,0.0,0.4117647058823529,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.17647058823529413,0.0,[]
363,,Wed Oct 11 22:44:52 EDT 2023,SocialDistance.pl,1697078692182,4518,4518,(I)1,100.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,[]
364,,Wed Dec 31 19:00:00 EST 1969,SocialDistance.pl,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
365,,Wed Oct 11 22:44:57 EDT 2023,SocialDistance.pl,1697078697262,10966,0,(F)4,0.0,0.0,0.0,100.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,[]
366,,Wed Oct 11 22:45:08 EDT 2023,SocialDistance.pl,1697078708667,10927,0,(F)1(D)4,0.0,80.0,0.0,20.0,0.0,0.0,0.5,0.0,0.4,0.1,0.0,0.0,0.0,0.0,[]
367,,Wed Oct 11 22:45:19 EDT 2023,SocialDistance.pl,1697078719617,568,568,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
368,,Wed Oct 11 22:45:20 EDT 2023,SocialDistance.pl,1697078720208,2410,2410,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[]
369,,Wed Oct 11 22:45:22 EDT 2023,SocialDistance.pl,1697078722643,611,611,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
370,,Wed Oct 11 22:45:23 EDT 2023,SocialDistance.pl,1697078723257,3488,3488,(D)3,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[]
371,,Wed Oct 11 22:45:26 EDT 2023,SocialDistance.pl,1697078726769,606,606,(D)3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
372,,Wed Dec 31 19:00:00 EST 1969,SocialDistance.pl,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
373,,Wed Oct 11 22:45:29 EDT 2023,SocialDistance.pl,1697078729733,605,605,(D)17,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
374,,Wed Oct 11 22:45:30 EDT 2023,SocialDistance.pl,1697078730339,2171,2171,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[]
375,,Wed Oct 11 22:45:32 EDT 2023,SocialDistance.pl,1697078732535,556,556,(D)7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
376,,Wed Dec 31 19:00:00 EST 1969,SocialDistance.pl,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
377,,Wed Oct 11 22:45:39 EDT 2023,SocialDistance.pl,1697078739456,763,763,(D)22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
378,,Wed Oct 11 22:45:40 EDT 2023,SocialDistance.pl,1697078740243,436,436,(D)19,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
379,,Wed Oct 11 22:45:41 EDT 2023,SocialDistance.pl,1697078741759,-49673,-49673,(D)3(F)3(I)2,25.0,37.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
380,,Wed Oct 11 22:46:05 EDT 2023,SocialDistance.pl,1697078765401,295145,0,(I)2(R)3(I)13(F)4(I)2,70.83333333333334,0.0,0.0,16.666666666666664,12.5,0.0,0.08135593220338982,0.0,0.0,0.013559322033898305,0.0,0.010169491525423728,0.0576271186440678,0.0,[]
381,,Wed Oct 11 22:51:00 EDT 2023,SocialDistance.pl,1697079060983,9909,9909,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,[]
382,,Wed Oct 11 22:51:10 EDT 2023,SocialDistance.pl,1697079070892,12780,0,(I)7(R)2(I)10(F)2(I)2,82.6086956521739,0.0,0.0,8.695652173913043,8.695652173913043,0.0,1.9166666666666667,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,1.5833333333333333,0.0,[]
383,,Wed Oct 11 22:51:23 EDT 2023,SocialDistance.pl,1697079083935,2949,2949,(I)4(R)6(I)15,76.0,0.0,0.0,0.0,24.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
384,,Wed Oct 11 22:51:26 EDT 2023,SocialDistance.pl,1697079086884,2063,2063,(I)5(F)2(I)18,92.0,0.0,0.0,8.0,0.0,0.0,12.5,0.0,0.0,1.0,0.0,0.0,11.5,0.0,[]
385,,Wed Oct 11 22:51:29 EDT 2023,SocialDistance.pl,1697079089036,2519,2519,(I)2(F)2(I)20(F)1,88.0,0.0,0.0,12.0,0.0,0.0,12.5,0.0,0.0,1.5,0.0,0.0,11.0,0.0,[]
386,,Wed Oct 11 22:51:32 EDT 2023,SocialDistance.pl,1697079092104,3502,3502,(F)1(I)10(F)2(R)2(I)10,80.0,0.0,0.0,12.0,8.0,0.0,8.333333333333334,0.0,0.0,1.0,0.0,0.6666666666666666,6.666666666666667,0.0,[]
388,,Wed Oct 11 22:51:34 EDT 2023,SocialDistance.pl,1697079094906,22803,0,(I)1(R)1(I)1(F)1(I)15,89.47368421052632,0.0,0.0,5.263157894736842,5.263157894736842,0.0,0.8636363636363636,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.7727272727272727,0.0,[]
389,,Wed Oct 11 22:51:57 EDT 2023,SocialDistance.pl,1697079117710,5192,5192,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
390,,Wed Oct 11 22:52:02 EDT 2023,SocialDistance.pl,1697079122975,2409,2409,(I)6(R)12(I)7,52.0,0.0,0.0,0.0,48.0,0.0,12.5,0.0,0.0,0.0,0.0,6.0,6.5,0.0,[]
391,,Wed Oct 11 22:52:05 EDT 2023,SocialDistance.pl,1697079125384,1847,1847,(I)5(R)2(I)11(R)1(I)1(R)1(I)4,84.0,0.0,0.0,0.0,16.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,[]
392,,Wed Oct 11 22:52:07 EDT 2023,SocialDistance.pl,1697079127231,4983,4983,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
393,,Wed Oct 11 22:52:12 EDT 2023,SocialDistance.pl,1697079132301,3875,3875,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
394,,Wed Oct 11 22:52:16 EDT 2023,SocialDistance.pl,1697079136176,2753,2753,(I)19(R)2(I)4,92.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,11.5,0.0,[]
395,,Wed Oct 11 22:52:19 EDT 2023,SocialDistance.pl,1697079139009,5421,5421,(I)21(R)1(I)2,95.83333333333334,0.0,0.0,0.0,4.166666666666666,0.0,4.8,0.0,0.0,0.0,0.0,0.2,4.6,0.0,[]
396,,Wed Oct 11 22:52:24 EDT 2023,SocialDistance.pl,1697079144431,13024,0,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,1.8461538461538463,0.0,[]
397,,Wed Oct 11 22:52:37 EDT 2023,SocialDistance.pl,1697079157455,3257,3257,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
398,,Wed Oct 11 22:52:41 EDT 2023,SocialDistance.pl,1697079161987,16367,0,(R)2(I)20,90.9090909090909,0.0,0.0,0.0,9.090909090909092,0.0,1.375,0.0,0.0,0.0,0.0,0.125,1.25,0.0,[]
399,,Wed Oct 11 22:52:58 EDT 2023,SocialDistance.pl,1697079178355,21927,0,(I)1(R)2(I)4(R)1(I)2(R)1(I)10,80.95238095238095,0.0,0.0,0.0,19.047619047619047,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.8095238095238095,0.0,[]
400,,Wed Oct 11 22:53:20 EDT 2023,SocialDistance.pl,1697079200400,4097,4097,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
401,,Wed Oct 11 22:53:24 EDT 2023,SocialDistance.pl,1697079204497,6877,6877,(I)18(R)3(I)3,87.5,0.0,0.0,0.0,12.5,0.0,4.0,0.0,0.0,0.0,0.0,0.5,3.5,0.0,[]
402,,Wed Oct 11 22:53:31 EDT 2023,SocialDistance.pl,1697079211374,26509,0,(I)16(R)1(I)4,95.23809523809523,0.0,0.0,0.0,4.761904761904762,0.0,0.8076923076923077,0.0,0.0,0.0,0.0,0.038461538461538464,0.7692307692307693,0.0,[]
403,,Wed Oct 11 22:54:00 EDT 2023,SocialDistance.pl,1697079240376,3258,3258,(I)2(R)2(I)17(R)1(I)3,88.0,0.0,0.0,0.0,12.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.0,7.333333333333333,0.0,[]
404,,Wed Oct 11 22:54:03 EDT 2023,SocialDistance.pl,1697079243634,5788,5788,(I)3(R)2(I)20,92.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0,[]
405,,Wed Oct 11 22:54:09 EDT 2023,SocialDistance.pl,1697079249547,18151,0,(I)19,100.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.0,[]
406,,Wed Oct 11 22:54:27 EDT 2023,SocialDistance.pl,1697079267699,3028,3028,(I)1(R)2(I)2(R)2(I)2(R)2(I)2,53.84615384615385,0.0,0.0,0.0,46.15384615384615,0.0,4.333333333333333,0.0,0.0,0.0,0.0,2.0,2.3333333333333335,0.0,[]
407,,Wed Oct 11 22:54:31 EDT 2023,SocialDistance.pl,1697079271198,26403,0,(I)18(F)1,94.73684210526315,0.0,0.0,5.263157894736842,0.0,0.0,0.7307692307692307,0.0,0.0,0.038461538461538464,0.0,0.0,0.6923076923076923,0.0,[]
408,,Wed Oct 11 22:54:59 EDT 2023,SocialDistance.pl,1697079299548,6035,6035,(F)1(I)4(R)1(I)1(R)1(I)1(R)1(I)15,84.0,0.0,0.0,4.0,12.0,0.0,4.166666666666667,0.0,0.0,0.16666666666666666,0.0,0.5,3.5,0.0,[]
409,,Wed Oct 11 22:55:05 EDT 2023,SocialDistance.pl,1697079305928,3577,3577,(I)6(R)10(I)9,60.0,0.0,0.0,0.0,40.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,3.3333333333333335,5.0,0.0,[]
410,,Wed Oct 11 22:55:09 EDT 2023,SocialDistance.pl,1697079309505,1956,1956,(I)15(R)10,60.0,0.0,0.0,0.0,40.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,[]
411,,Wed Oct 11 22:55:11 EDT 2023,SocialDistance.pl,1697079311597,1750,1750,(R)16(I)9,36.0,0.0,0.0,0.0,64.0,0.0,25.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,[]
412,,Wed Oct 11 22:55:13 EDT 2023,SocialDistance.pl,1697079313347,17248,0,(I)17(R)6(I)2,76.0,0.0,0.0,0.0,24.0,0.0,1.4705882352941178,0.0,0.0,0.0,0.0,0.35294117647058826,1.1176470588235294,0.0,[]
413,,Wed Oct 11 22:55:31 EDT 2023,SocialDistance.pl,1697079331117,3788,3788,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
414,,Wed Oct 11 22:55:34 EDT 2023,SocialDistance.pl,1697079334905,17859,0,(I)2(R)1(I)1(R)1(I)2(R)1(I)17,88.0,0.0,0.0,0.0,12.0,0.0,1.4705882352941178,0.0,0.0,0.0,0.0,0.17647058823529413,1.2941176470588236,0.0,[]
415,,Wed Oct 11 22:55:53 EDT 2023,SocialDistance.pl,1697079353777,17929,0,(I)4(F)3(I)3(F)1(I)7(R)5(I)2,64.0,0.0,0.0,16.0,20.0,0.0,1.4705882352941178,0.0,0.0,0.23529411764705882,0.0,0.29411764705882354,0.9411764705882353,0.0,[]
416,,Wed Oct 11 22:56:12 EDT 2023,SocialDistance.pl,1697079372078,8134,8134,(I)14(F)2(I)9,92.0,0.0,0.0,8.0,0.0,0.0,3.125,0.0,0.0,0.25,0.0,0.0,2.875,0.0,[]
417,,Wed Oct 11 22:56:21 EDT 2023,SocialDistance.pl,1697079381122,1133,1133,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
418,,Wed Oct 11 22:56:22 EDT 2023,SocialDistance.pl,1697079382591,38354,0,(I)6(R)3(I)5(R)5(I)3(R)3,56.00000000000001,0.0,0.0,0.0,44.0,0.0,0.6578947368421053,0.0,0.0,0.0,0.0,0.2894736842105263,0.3684210526315789,0.0,[]
419,,Wed Oct 11 22:57:04 EDT 2023,SocialDistance.pl,1697079424761,4467,4467,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
420,,Wed Oct 11 22:57:09 EDT 2023,SocialDistance.pl,1697079429345,2053,2053,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
421,,Wed Oct 11 22:57:11 EDT 2023,SocialDistance.pl,1697079431399,7575,7575,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,0.0,[]
422,,Wed Oct 11 22:57:19 EDT 2023,SocialDistance.pl,1697079439046,8389,8389,(I)6(R)5(I)14,80.0,0.0,0.0,0.0,20.0,0.0,3.125,0.0,0.0,0.0,0.0,0.625,2.5,0.0,[]
423,,Wed Oct 11 22:57:27 EDT 2023,SocialDistance.pl,1697079447846,10158,0,(R)3(I)8(F)2(I)6(F)2(I)4,72.0,0.0,0.0,16.0,12.0,0.0,2.5,0.0,0.0,0.4,0.0,0.3,1.8,0.0,[]
424,,Wed Oct 11 22:57:38 EDT 2023,SocialDistance.pl,1697079458153,4687,4687,(I)10(R)2(I)8(R)2(I)3,84.0,0.0,0.0,0.0,16.0,0.0,6.25,0.0,0.0,0.0,0.0,1.0,5.25,0.0,[]
425,,Wed Oct 11 22:57:42 EDT 2023,SocialDistance.pl,1697079462840,1933,1933,(I)1(R)2(I R)1(I)2(R)2(I)2(R)2(I)4(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1,56.00000000000001,0.0,0.0,0.0,48.0,0.0,25.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,[]
426,,Wed Oct 11 22:57:45 EDT 2023,SocialDistance.pl,1697079465331,27781,0,(I)2(R)1(I)13(R)4(I)5,80.0,0.0,0.0,0.0,20.0,0.0,0.9259259259259259,0.0,0.0,0.0,0.0,0.18518518518518517,0.7407407407407407,0.0,[]
427,,Wed Oct 11 22:58:13 EDT 2023,SocialDistance.pl,1697079493112,10142,0,(I)18(R)3(I)4,88.0,0.0,0.0,0.0,12.0,0.0,2.5,0.0,0.0,0.0,0.0,0.3,2.2,0.0,[]
428,,Wed Oct 11 22:58:19 EDT 2023,SocialDistance.pl,1697079499613,11590,0,(I)5(R)3(I)16(F)1,84.0,0.0,0.0,4.0,12.0,0.0,2.272727272727273,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,1.9090909090909092,0.0,[]
429,,Wed Oct 11 22:58:31 EDT 2023,SocialDistance.pl,1697079511862,4146,4146,(F)1(I)2(R)2(I)10(R)4(I)6,72.0,0.0,0.0,4.0,24.0,0.0,6.25,0.0,0.0,0.25,0.0,1.5,4.5,0.0,[]
430,,Wed Oct 11 22:58:36 EDT 2023,SocialDistance.pl,1697079516060,5859,5859,(I)4(F)1(I)1(R)1(I)1(R)1(I)1(F)1(I)14,84.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,0.0,0.4,0.0,0.4,4.2,0.0,[]
431,,Wed Oct 11 22:58:42 EDT 2023,SocialDistance.pl,1697079522289,2442,2442,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
432,,Wed Oct 11 22:58:44 EDT 2023,SocialDistance.pl,1697079524731,2428,2428,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
433,,Wed Oct 11 22:58:47 EDT 2023,SocialDistance.pl,1697079527356,2807,2807,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
434,,Wed Oct 11 22:58:50 EDT 2023,SocialDistance.pl,1697079530163,3191,3191,(I)8(R)1(I)1(R)1(I)6(R)2(I)6,84.0,0.0,0.0,0.0,16.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,[]
435,,Wed Oct 11 22:58:53 EDT 2023,SocialDistance.pl,1697079533435,8307,8307,(I)6(R)2(I)17,92.0,0.0,0.0,0.0,8.0,0.0,3.125,0.0,0.0,0.0,0.0,0.25,2.875,0.0,[]
436,,Wed Oct 11 22:59:01 EDT 2023,SocialDistance.pl,1697079541859,5049,5049,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
437,,Wed Oct 11 22:59:07 EDT 2023,SocialDistance.pl,1697079547207,1283,1283,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
438,,Wed Oct 11 22:59:08 EDT 2023,SocialDistance.pl,1697079548688,4904,4904,(I)5(R)3(I)17,88.0,0.0,0.0,0.0,12.0,0.0,6.25,0.0,0.0,0.0,0.0,0.75,5.5,0.0,[]
439,,Wed Oct 11 22:59:13 EDT 2023,SocialDistance.pl,1697079553592,6911,6911,(I)17(R)3(I)5,88.0,0.0,0.0,0.0,12.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.5,3.6666666666666665,0.0,[]
440,,Wed Oct 11 22:59:20 EDT 2023,SocialDistance.pl,1697079560503,2020,2020,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
441,,Wed Oct 11 22:59:22 EDT 2023,SocialDistance.pl,1697079562637,4257,4257,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
442,,Wed Oct 11 22:59:26 EDT 2023,SocialDistance.pl,1697079566894,2679,2679,(I)19(R)2(I)4,92.0,0.0,0.0,0.0,8.0,0.0,12.5,0.0,0.0,0.0,0.0,1.0,11.5,0.0,[]
443,,Wed Oct 11 22:59:30 EDT 2023,SocialDistance.pl,1697079570425,21555,0,(R)2(I)7(R)1(I)1(R)1(I)13,84.0,0.0,0.0,0.0,16.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.0,[]
444,,Wed Oct 11 22:59:51 EDT 2023,SocialDistance.pl,1697079591980,5951,5951,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
445,,Wed Oct 11 22:59:57 EDT 2023,SocialDistance.pl,1697079597931,3560,3560,(I)9(R)2(I)8(R)2(I)4,84.0,0.0,0.0,0.0,16.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,[]
446,,Wed Oct 11 23:00:01 EDT 2023,SocialDistance.pl,1697079601723,2282,2282,(I)7(R)1(I)1(R)1(I)1(R)1(I)1(R)3(I)8(R)1,72.0,0.0,0.0,0.0,28.000000000000004,0.0,12.5,0.0,0.0,0.0,0.0,3.5,9.0,0.0,[]
447,,Wed Oct 11 23:00:04 EDT 2023,SocialDistance.pl,1697079604005,28663,0,(R)1(I)22,95.65217391304348,0.0,0.0,0.0,4.3478260869565215,0.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.7857142857142857,0.0,[]
448,,Wed Oct 11 23:00:32 EDT 2023,SocialDistance.pl,1697079632668,51851,0,(I)13(F)2(I)6,90.47619047619048,0.0,0.0,9.523809523809524,0.0,0.0,0.4117647058823529,0.0,0.0,0.0392156862745098,0.0,0.0,0.37254901960784315,0.0,[]
449,,Wed Oct 11 23:01:24 EDT 2023,SocialDistance.pl,1697079684519,26747,0,(I)5(R)1(I)19,96.0,0.0,0.0,0.0,4.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.038461538461538464,0.9230769230769231,0.0,[]
450,,Wed Oct 11 23:01:51 EDT 2023,SocialDistance.pl,1697079711333,2449,2449,(I)7(R)1(I)1(R)1(I)1(R)1(I)4(R)4(I)2(R)2(I)1,64.0,0.0,0.0,0.0,36.0,0.0,12.5,0.0,0.0,0.0,0.0,4.5,8.0,0.0,[]
451,,Wed Oct 11 23:01:53 EDT 2023,SocialDistance.pl,1697079713782,11291,0,(I)1(R)2(I)6(R)2(I)7(F)2(I)1,71.42857142857143,0.0,0.0,9.523809523809524,19.047619047619047,0.0,1.9090909090909092,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,1.3636363636363635,0.0,[]
452,,Wed Oct 11 23:02:05 EDT 2023,SocialDistance.pl,1697079725073,23093,0,(I)2(R)1(I)22,96.0,0.0,0.0,0.0,4.0,0.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.043478260869565216,1.0434782608695652,0.0,[]
453,,Wed Oct 11 23:02:28 EDT 2023,SocialDistance.pl,1697079748166,2412,2412,(I)15(R)10,60.0,0.0,0.0,0.0,40.0,0.0,12.5,0.0,0.0,0.0,0.0,5.0,7.5,0.0,[]
454,,Wed Oct 11 23:02:30 EDT 2023,SocialDistance.pl,1697079750713,2183,2183,(R)8(I)17,68.0,0.0,0.0,0.0,32.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
455,,Wed Oct 11 23:02:32 EDT 2023,SocialDistance.pl,1697079752896,6095,6095,(I)13(R)2(I)10,92.0,0.0,0.0,0.0,8.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,3.8333333333333335,0.0,[]
456,,Wed Oct 11 23:02:39 EDT 2023,SocialDistance.pl,1697079759438,40826,0,(I)3(F)2(I)1(F)2(I)2(R)1(I)1(R)1(I)7,70.0,0.0,0.0,20.0,10.0,0.0,0.5,0.0,0.0,0.1,0.0,0.05,0.35,0.0,[]
457,,Wed Oct 11 23:03:20 EDT 2023,SocialDistance.pl,1697079800919,2693,2693,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
458,,Wed Oct 11 23:03:24 EDT 2023,SocialDistance.pl,1697079804006,2174,2174,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
459,,Wed Oct 11 23:03:26 EDT 2023,SocialDistance.pl,1697079806519,2547,2547,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
460,,Wed Oct 11 23:03:29 EDT 2023,SocialDistance.pl,1697079809067,3018,3018,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
